Date,Postal outcode,County,Latitude,Longitude,Number-Of-People,Number-Of-Showers,Number-Of-Toilets,Showers-Per-Week,Shower-Duration-Minutes,Washing-Machine-Per-Week,Dishwasher-Per-Week,Boil-Water-Per-Week,Bath-Frequency-Per-Week,Wash-Dishes-By-Hand,Has-Garden,Garden-Watering-Per-Week,Has-Swimming-Pool,Car-Wash-Per-Month,Household-Water-Use-Litres-Yearly,Bathroom-Water-Use-Litres-Yearly,Kitchen-Water-Use-Litres-Yearly,Outdoor-Water-Use-Litres-Yearly,Household-Water-Use-Money-£-Yearly,Person-Water-Use-Litres-Yearly,Person-Water-Use-Litres-Per-Day,Household-Water-Saving-Litres-Yearly,Household-Water-Saving-Money-£-Yearly,Household-Energy-Use-Money-£-Yearly,Household-Energy-Saving-kWh-Yearly,Household-Energy-Saving-Cost-£-Yearly
2032-04-01,YO1,Suffolk,53.2081,-1.8112,5,3,1,12,19,4,6,10,1,no,no,1,no,3,216689,97510,54172,65006,433.38,43337,118.7,5042,10.08,1555.02,1761,97.83
2032-04-02,NR1,Surrey,51.0474,-2.7354,1,4,3,20,18,6,6,27,3,yes,yes,0,no,1,224699,101114,56174,67409,449.4,224699,615.6,12964,25.93,786.41,1544,55.58
2032-04-03,DE1,Cornwall,50.152,-2.1415,3,2,2,12,17,2,3,11,4,yes,yes,3,no,3,168564,75853,42141,50569,337.13,56188,153.9,10927,21.85,978.19,813,49.88
2032-04-04,IP1,Lancashire,52.1681,1.49,1,3,2,9,16,2,4,17,0,no,yes,3,no,0,98673,44402,24668,29601,197.35,98673,270.3,19994,39.99,1829.09,1158,120.05
2032-04-05,EX1,Kent,52.8476,0.5398,1,1,1,10,5,6,2,18,3,no,no,2,no,3,71152,32018,17788,21345,142.3,71152,194.9,11741,23.48,1972.36,374,83.96
2032-04-06,NR1,Leicestershire,54.383,0.8615,2,1,2,16,13,5,NULL,29,3,no,yes,2,no,0,165280,74376,41320,49584,330.56,82640,226.4,19462,38.92,1562.96,1950,70.34
2032-04-07,CH1,Norfolk,54.6411,1.1538,2,1,2,6,7,3,9,27,0,yes,no,1,no,2,67512,30380,16878,20253,135.02,33756,92.5,15074,30.15,632.23,408,109.37
2032-04-08,NR1,Yorkshire,52.644,-2.1249,4,2,3,13,11,2,4,27,0,yes,yes,3,no,3,148161,66672,37040,44448,296.32,37040,101.5,16303,32.61,637.66,1333,115.72
2032-04-09,LA1,Cornwall,53.769,-2.3661,2,2,2,12,5,7,3,17,3,yes,yes,2,no,3,99738,44882,24934,29921,199.48,49869,136.6,16612,33.22,747.68,584,54.43
2032-04-10,EX1,Suffolk,52.1965,-2.7127,3,2,1,19,8,2,5,10,2,yes,yes,3,no,2,152912,68810,38228,45873,305.82,50970,139.6,2111,4.22,489.0,1702,81.88
2032-04-11,TR1,Derbyshire,53.7304,0.5656,2,3,3,7,16,1,4,23,0,no,no,3,no,3,87437,39346,21859,26231,174.87,43718,119.8,7834,15.67,521.9,1781,144.46
2032-04-12,DE1,Yorkshire,51.024,-0.2625,2,2,2,12,10,6,7,17,4,no,yes,2,yes,1,127517,57382,31879,38255,255.03,63758,174.7,5549,11.1,660.78,1720,83.61
2032-04-13,LA1,Norfolk,51.8553,-2.7011,3,2,3,12,13,4,1,26,0,no,no,3,no,0,136247,61311,34061,40874,272.49,45415,124.4,9970,19.94,1387.8,1073,94.38
2032-04-14,LA1,Derbyshire,53.1711,-1.9265,4,2,2,9,9,6,5,13,3,no,yes,2,no,1,144287,64929,36071,43286,288.57,36071,98.8,3575,7.15,1302.44,902,131.61
2032-04-15,IP1,Kent,50.0908,-1.2131,4,1,2,19,16,6,1,15,3,no,yes,4,no,2,237262,106767,59315,71178,474.52,59315,162.5,7876,15.75,813.62,971,46.25
2032-04-16,IP1,Devon,53.6123,-1.0952,4,1,2,14,19,4,5,14,1,no,yes,2,no,3,209475,94263,52368,62842,418.95,52368,143.5,6288,12.58,554.0,789,174.69
2032-04-17,GU1,Suffolk,54.1777,0.888,2,2,2,7,17,5,3,7,4,yes,yes,3,no,0,134247,60411,33561,40274,268.49,67123,183.9,14213,28.43,1323.24,986,74.3
2032-04-18,GU1,Yorkshire,51.9957,-1.9069,4,1,1,7,12,4,0,23,1,no,no,4,no,1,125930,56668,31482,37779,251.86,31482,86.3,3476,6.95,435.57,267,140.65
2032-04-19,CM1,Suffolk,52.2397,0.9969,2,3,1,6,5,2,5,11,0,yes,yes,3,no,1,57926,26066,14481,17377,115.85,28963,79.4,12974,25.95,463.24,970,66.47
2032-04-20,CT1,Essex,54.2564,-1.5725,4,3,3,9,7,1,2,27,1,no,yes,3,no,2,124104,55846,31026,37231,248.21,31026,85.0,15863,31.73,890.06,668,133.15
2032-04-21,EX1,Derbyshire,53.8783,0.105,5,2,2,4,10,4,6,9,3,no,no,4,no,3,135066,60779,33766,40519,270.13,27013,74.0,18635,37.27,1221.27,397,62.7
2032-04-22,EX1,Leicestershire,51.4407,1.1164,1,2,3,3,15,3,NULL,28,2,no,yes,1,no,0,54862,24687,13715,16458,109.72,54862,150.3,8378,16.76,1510.92,1593,152.13
2032-04-23,LE1,Yorkshire,51.6199,0.9917,2,3,1,12,11,3,9,28,0,yes,yes,4,no,3,114306,51437,28576,34291,228.61,57153,156.6,2357,4.71,1436.56,1228,29.92
2032-04-24,NR1,Cornwall,53.3944,-3.6868,3,2,3,3,8,3,3,19,3,yes,yes,3,no,3,93293,41981,23323,27987,186.59,31097,85.2,17121,34.24,881.21,1414,68.42
2032-04-25,EX1,Leicestershire,52.816,-2.8686,4,1,2,15,8,4,8,6,0,yes,yes,3,no,2,138264,62218,34566,41479,276.53,34566,94.7,8630,17.26,1378.37,812,117.83
2032-04-26,EX1,Devon,50.8111,-1.377,2,2,2,19,7,1,6,15,1,no,yes,1,no,2,119936,53971,29984,35980,239.87,59968,164.3,4591,9.18,580.42,947,130.31
2032-04-27,CT1,Devon,51.5496,-1.6265,6,3,2,11,NULL,4,3,10,1,yes,no,4,no,0,192764,86743,48191,57829,385.53,32127,88.0,6098,12.2,1088.74,1718,36.25
2032-04-28,CH1,Surrey,54.4999,-0.4751,3,2,3,6,15,2,1,9,0,no,yes,2,no,0,106362,47862,26590,31908,212.72,35454,97.1,12095,24.19,1307.5,1702,70.71
2032-04-29,GU1,Suffolk,53.4409,1.1959,2,3,2,11,19,4,4,24,0,no,no,3,yes,2,144858,65186,36214,43457,289.72,72429,198.4,1060,2.12,1539.93,193,29.34
2032-04-30,GU1,Lancashire,54.9299,-3.3818,1,1,2,9,13,7,7,11,1,no,yes,4,no,2,100928,45417,25232,30278,201.86,100928,276.5,19341,38.68,343.26,543,168.53
2032-05-01,TR1,Devon,53.8351,-1.5148,4,2,1,4,7,7,1,8,0,yes,no,0,no,0,108702,48915,27175,32610,217.4,27175,74.5,17054,34.11,382.05,763,196.9
2032-05-02,EX1,Leicestershire,54.7099,-2.9417,1,2,2,20,6,6,8,9,1,yes,no,3,no,1,97624,43930,24406,29287,195.25,97624,267.5,14777,29.55,332.93,473,63.92
2032-05-03,CT1,Devon,51.0809,0.9176,1,3,3,17,12,3,4,28,0,yes,yes,2,no,1,130012,58505,32503,39003,260.02,130012,356.2,16068,32.14,1183.64,1892,101.79
2032-05-04,DE1,Essex,53.8574,1.3052,3,3,1,12,10,3,5,9,NULL,no,no,3,no,3,131723,59275,32930,39516,263.45,43907,120.3,1019,2.04,1226.1,1301,106.24
2032-05-05,GU1,Cheshire,50.1011,-1.3671,3,2,2,19,12,6,6,29,0,yes,no,4,no,0,174090,78340,43522,52227,348.18,58030,159.0,8733,17.47,219.83,1709,41.25
2032-05-06,CT1,Essex,53.3538,-3.4279,3,1,1,9,7,1,8,14,0,no,yes,1,no,0,88362,39762,22090,26508,176.72,29454,80.7,13669,27.34,1382.06,1986,136.85
2032-05-07,YO1,Essex,52.3464,0.3191,2,2,3,13,6,5,6,22,3,no,yes,0,no,3,100196,45088,25049,30058,200.39,50098,137.3,19110,38.22,1573.98,1761,108.19
2032-05-08,CH1,Cheshire,51.7338,-0.1657,4,1,3,9,13,3,3,6,2,yes,no,2,no,0,145052,65273,36263,43515,290.1,36263,99.4,5073,10.15,409.9,1611,107.63
2032-05-09,EX1,Suffolk,54.312,-2.0493,6,2,2,13,11,3,NULL,19,1,no,yes,3,no,1,191291,86080,47822,57387,382.58,31881,87.3,13870,27.74,807.19,154,21.13
2032-05-10,TR1,Yorkshire,54.2713,0.8807,2,2,1,17,19,5,2,13,1,no,yes,2,no,0,203741,91683,50935,61122,407.48,101870,279.1,17136,34.27,1729.95,1307,25.18
2032-05-11,NR1,Kent,50.1115,1.3671,4,4,2,12,7,4,0,6,4,no,no,1,no,2,135919,61163,33979,40775,271.84,33979,93.1,7449,14.9,1436.96,203,193.22
2032-05-12,GU1,Lancashire,53.0475,-0.9318,5,2,1,18,13,3,2,7,2,yes,yes,0,no,0,217644,97939,54411,65293,435.29,43528,119.3,19960,39.92,748.36,1273,188.55
2032-05-13,YO1,Devon,51.8392,-0.8885,3,2,2,10,6,1,0,26,2,no,yes,2,no,0,93099,41894,23274,27929,186.2,31033,85.0,16558,33.12,1536.04,442,13.46
2032-05-14,DE1,Surrey,52.0783,-2.3637,3,1,1,3,19,7,4,24,0,no,yes,4,no,3,96786,43553,24196,29035,193.57,32262,88.4,2074,4.15,1797.08,377,112.69
2032-05-15,CT1,Lancashire,54.1602,-0.7852,2,1,2,4,18,4,6,28,3,yes,yes,4,no,2,98882,44496,24720,29664,197.76,49441,135.5,7724,15.45,756.78,462,22.32
2032-05-16,IP1,Yorkshire,51.5492,-1.582,3,1,1,12,15,4,8,28,1,yes,no,2,no,3,162608,73173,40652,48782,325.22,54202,148.5,16054,32.11,1431.71,548,160.7
2032-05-17,LA1,Cheshire,54.7152,-2.3379,3,3,1,12,7,3,NULL,6,1,no,yes,0,no,0,109699,49364,27424,32909,219.4,36566,100.2,3744,7.49,368.15,1576,19.36
2032-05-18,EX1,Lancashire,50.8982,-3.6305,4,1,1,12,19,4,9,6,3,yes,yes,3,no,2,207913,93560,51978,62373,415.83,51978,142.4,3660,7.32,305.63,1917,114.37
2032-05-19,EX1,Devon,53.3136,-2.6101,6,4,2,11,5,4,9,23,3,yes,yes,4,no,1,167405,75332,41851,50221,334.81,27900,76.4,4405,8.81,1255.26,1056,127.66
2032-05-20,YO1,Lancashire,53.3605,-2.9118,1,2,2,20,15,1,0,18,2,no,yes,3,no,1,171912,77360,42978,51573,343.82,171912,471.0,7002,14.0,1086.36,308,28.25
2032-05-21,CT1,Kent,51.261,-1.0188,1,2,1,4,14,4,6,22,3,no,yes,3,no,0,74912,33710,18728,22473,149.82,74912,205.2,9833,19.67,1658.16,739,122.93
2032-05-22,CM1,Derbyshire,51.6238,-0.6908,1,2,2,7,7,6,2,25,3,no,no,2,no,1,73247,32961,18311,21974,146.49,73247,200.7,1794,3.59,1604.51,1605,188.92
2032-05-23,EX1,Leicestershire,54.174,-0.6529,4,3,3,13,10,3,0,5,0,yes,no,4,no,0,143993,64796,35998,43197,287.99,35998,98.6,15387,30.77,716.05,1048,28.49
2032-05-24,CM1,Cheshire,53.809,-1.865,1,2,1,8,18,3,NULL,11,2,yes,no,2,no,3,97174,43728,24293,29152,194.35,97174,266.2,8028,16.06,1122.07,1602,140.09
2032-05-25,DE1,Lancashire,51.6455,-1.6832,3,2,3,10,16,6,8,12,4,no,no,1,yes,0,165717,74572,41429,49715,331.43,55239,151.3,2042,4.08,1560.4,1541,61.54
2032-05-26,IP1,Devon,52.6698,0.5883,2,2,2,10,6,7,5,16,4,no,no,3,no,2,98617,44377,24654,29585,197.23,49308,135.1,5713,11.43,687.71,1713,61.99
2032-05-27,YO1,Devon,50.3084,-1.3807,3,4,1,12,4,6,5,8,1,yes,yes,0,no,2,92987,41844,23246,27896,185.97,30995,84.9,4055,8.11,851.53,1763,113.38
2032-05-28,CT1,Lancashire,51.0437,1.4328,2,2,2,13,13,6,6,27,3,no,yes,3,no,0,139287,62679,34821,41786,278.57,69643,190.8,5592,11.18,307.75,1007,186.29
2032-05-29,CT1,Derbyshire,52.4291,-1.5821,4,2,2,16,11,5,0,29,NULL,no,no,0,no,1,175572,79007,43893,52671,351.14,43893,120.3,7217,14.43,434.88,839,53.84
2032-05-30,LE1,Suffolk,50.4299,-0.4273,3,2,2,13,9,2,4,11,3,yes,no,2,no,3,128727,57927,32181,38618,257.45,42909,117.6,9158,18.32,1298.4,1123,198.73
2032-05-31,DE1,Surrey,54.2167,-3.723,5,1,1,5,17,5,3,22,1,yes,yes,4,yes,0,158810,71464,39702,47643,317.62,31762,87.0,14964,29.93,1094.15,1458,27.38
2032-06-01,DE1,Norfolk,53.59,-0.4066,3,1,3,3,6,1,3,22,3,no,yes,3,no,1,87545,39395,21886,26263,175.09,29181,79.9,11138,22.28,503.46,870,188.63
2032-06-02,CH1,Essex,54.7182,0.6828,1,1,2,5,19,1,6,14,4,no,yes,1,no,2,83274,37473,20818,24982,166.55,83274,228.1,16789,33.58,213.11,1964,13.39
2032-06-03,LA1,Cheshire,53.4673,1.1835,2,3,2,11,11,7,1,14,2,no,no,3,no,3,123662,55647,30915,37098,247.32,61831,169.4,17868,35.74,504.26,1645,40.81
2032-06-04,GU1,Norfolk,54.702,1.4853,6,2,1,3,9,3,4,10,3,yes,no,0,no,1,151312,68090,37828,45393,302.62,25218,69.1,16979,33.96,1549.35,1960,195.51
2032-06-05,GU1,Yorkshire,52.7726,-2.448,4,3,1,14,4,2,6,28,4,no,yes,0,no,0,125149,56317,31287,37544,250.3,31287,85.7,11595,23.19,368.63,1765,60.56
2032-06-06,LE1,Yorkshire,53.0011,-0.8355,1,3,2,14,12,5,2,16,4,no,no,0,no,3,131431,59143,32857,39429,262.86,131431,360.1,15107,30.21,924.41,1853,11.35
2032-06-07,NR1,Devon,54.8849,-1.5211,4,1,2,8,14,7,1,14,1,yes,yes,4,no,3,151065,67979,37766,45319,302.13,37766,103.5,15123,30.25,629.82,1961,178.16
2032-06-08,TR1,Yorkshire,53.2106,-0.899,2,2,2,10,12,7,0,17,2,yes,no,1,no,1,126911,57109,31727,38073,253.82,63455,173.8,15390,30.78,1188.91,336,183.65
2032-06-09,YO1,Suffolk,50.1539,-3.134,2,3,2,5,12,2,4,16,1,yes,yes,1,no,1,75872,34142,18968,22761,151.74,37936,103.9,7264,14.53,1120.79,233,151.44
2032-06-10,IP1,Surrey,53.619,0.7088,2,3,1,13,17,3,4,23,0,yes,yes,0,no,0,153972,69287,38493,46191,307.94,76986,210.9,7341,14.68,1969.32,1448,188.52
2032-06-11,CT1,Leicestershire,54.5273,1.0026,4,3,2,13,16,7,3,5,2,yes,no,1,no,2,197216,88747,49304,59164,394.43,49304,135.1,1641,3.28,1591.18,529,60.48
2032-06-12,LA1,Yorkshire,53.9779,-1.5269,1,3,1,7,15,7,7,5,0,no,yes,1,no,3,86209,38794,21552,25862,172.42,86209,236.2,4562,9.12,1888.99,447,132.61
2032-06-13,CM1,Kent,52.9192,-2.4576,2,1,2,9,9,4,1,15,2,yes,no,2,no,0,87513,39380,21878,26253,175.03,43756,119.9,2194,4.39,1240.32,182,151.05
2032-06-14,YO1,Surrey,53.3565,-3.2254,2,3,2,9,9,3,3,22,4,no,yes,1,no,2,106207,47793,26551,31862,212.41,53103,145.5,18561,37.12,1528.01,1915,194.98
2032-06-15,NR1,Suffolk,54.951,-0.2393,2,2,2,12,16,7,4,26,0,yes,yes,0,no,1,151933,68369,37983,45579,303.87,75966,208.1,10494,20.99,1811.14,1288,180.65
2032-06-16,YO1,Derbyshire,50.4533,-2.2827,3,2,3,10,7,3,8,6,2,no,yes,4,no,2,113362,51012,28340,34008,226.72,37787,103.5,12835,25.67,273.93,829,21.22
2032-06-17,NR1,Norfolk,53.3362,1.0025,1,2,3,16,11,2,2,10,2,yes,yes,2,no,1,120242,54108,30060,36072,240.48,120242,329.4,17956,35.91,1847.81,306,74.42
2032-06-18,CT1,Surrey,51.417,-0.3094,2,3,2,3,12,1,0,20,0,yes,no,1,no,2,56019,25208,14004,16805,112.04,28009,76.7,12584,25.17,581.19,755,126.87
2032-06-19,TR1,Surrey,53.2005,-0.4487,5,2,1,15,15,4,3,5,2,yes,no,2,no,0,217787,98004,54446,65336,435.57,43557,119.3,3036,6.07,1469.03,1047,172.52
2032-06-20,NR1,Norfolk,53.0381,-0.9233,2,3,2,8,10,4,9,13,1,no,no,3,no,1,98686,44408,24671,29605,197.37,49343,135.2,3400,6.8,1592.01,706,63.14
2032-06-21,CT1,Suffolk,50.7673,-3.7482,2,3,1,8,10,7,5,19,1,no,no,2,no,3,101724,45775,25431,30517,203.45,50862,139.3,5889,11.78,396.79,591,11.53
2032-06-22,CT1,Derbyshire,51.0337,1.1256,3,3,2,7,16,1,6,20,0,yes,no,2,yes,0,110565,49754,27641,33169,221.13,36855,101.0,8948,17.9,1915.58,1239,45.52
2032-06-23,TR1,Yorkshire,53.1081,-0.5463,3,3,3,5,5,2,3,18,4,no,yes,2,no,0,93401,42030,23350,28020,186.8,31133,85.3,9491,18.98,1867.81,465,90.81
2032-06-24,GU1,Devon,50.6411,1.4673,4,1,2,14,5,2,3,11,3,no,no,1,no,2,130018,58508,32504,39005,260.04,32504,89.1,1157,2.31,1378.2,1045,21.62
2032-06-25,YO1,Cheshire,51.3259,-1.0445,2,3,2,17,15,1,5,5,0,no,yes,2,no,0,159889,71950,39972,47966,319.78,79944,219.0,8372,16.74,479.59,384,18.04
2032-06-26,LE1,Derbyshire,54.1762,-0.0944,4,3,2,5,18,5,0,20,0,yes,yes,4,no,2,128121,57654,32030,38436,256.24,32030,87.8,17933,35.87,1218.89,1878,86.31
2032-06-27,EX1,Norfolk,51.6355,-3.6908,4,3,3,18,13,2,4,13,0,yes,yes,1,no,2,198610,89374,49652,59583,397.22,49652,136.0,2080,4.16,819.46,1178,133.1
2032-06-28,EX1,Leicestershire,52.4403,-0.5255,4,4,1,20,19,7,2,29,0,yes,yes,0,no,1,269036,121066,67259,80710,538.07,67259,184.3,4854,9.71,1875.38,1593,145.0
2032-06-29,LE1,Norfolk,54.7057,0.2056,1,2,3,11,14,1,7,15,1,no,yes,3,no,0,99993,44996,24998,29997,199.99,99993,274.0,2244,4.49,931.98,1434,111.23
2032-06-30,CM1,Derbyshire,51.1357,0.2818,1,2,2,10,5,5,NULL,14,0,no,yes,0,no,0,65603,29521,16400,19680,131.21,65603,179.7,15689,31.38,1448.75,522,92.82
2032-07-01,DE1,Norfolk,51.9481,0.2356,3,2,1,13,7,3,6,15,4,no,no,1,no,3,125743,56584,31435,37722,251.49,41914,114.8,14136,28.27,1346.63,1820,13.58
2032-07-02,CM1,Norfolk,53.0323,-2.7554,4,3,3,5,12,4,7,10,3,yes,no,0,no,0,133187,59934,33296,39956,266.37,33296,91.2,12853,25.71,687.83,1142,59.89
2032-07-03,DE1,Cheshire,53.7767,1.3647,3,2,3,7,8,1,7,6,3,yes,no,3,no,3,94759,42641,23689,28427,189.52,31586,86.5,16961,33.92,1163.89,745,137.28
2032-07-04,LE1,Cheshire,54.5083,1.4735,2,3,2,12,5,7,1,22,4,no,no,2,no,0,100226,45101,25056,30067,200.45,50113,137.3,14025,28.05,937.96,1813,95.42
2032-07-05,EX1,Yorkshire,54.5774,-3.5842,1,2,3,7,7,2,1,16,0,yes,no,0,yes,2,45226,20351,11306,13567,90.45,45226,123.9,18892,37.78,874.33,1670,60.18
2032-07-06,IP1,Lancashire,53.8832,1.1505,3,3,1,10,10,4,9,18,3,no,no,1,yes,3,135238,60857,33809,40571,270.48,45079,123.5,19214,38.43,1755.21,1753,53.59
2032-07-07,EX1,Lancashire,51.1417,-2.408,4,3,2,8,8,5,4,12,1,yes,yes,4,no,2,128082,57636,32020,38424,256.16,32020,87.7,1774,3.55,451.57,611,13.28
2032-07-08,CM1,Cornwall,50.124,-0.2089,2,1,1,18,14,7,2,29,3,no,no,3,no,3,180913,81410,45228,54273,361.83,90456,247.8,17470,34.94,938.71,866,166.76
2032-07-09,LA1,Norfolk,51.9189,-2.1404,1,3,2,14,11,4,9,8,4,yes,yes,0,no,0,129623,58330,32405,38886,259.25,129623,355.1,14412,28.82,212.15,1038,176.83
2032-07-10,LE1,Norfolk,50.7077,1.3226,2,3,2,19,4,7,0,22,3,no,yes,4,yes,3,106520,47934,26630,31956,213.04,53260,145.9,1379,2.76,671.4,340,79.48
2032-07-11,CM1,Surrey,53.5519,-3.4417,3,2,1,10,17,6,7,25,4,yes,yes,3,no,2,178501,80325,44625,53550,357.0,59500,163.0,8961,17.92,1319.14,155,143.24
2032-07-12,IP1,Lancashire,53.3057,-1.2624,4,2,2,6,16,1,5,17,0,no,yes,0,no,2,128434,57795,32108,38530,256.87,32108,88.0,19254,38.51,357.54,1415,22.34
2032-07-13,YO1,Yorkshire,50.2199,-1.6457,4,1,1,19,17,3,2,27,3,yes,no,1,no,0,251597,113218,62899,75479,503.19,62899,172.3,6527,13.05,688.13,1112,178.86
2032-07-14,DE1,Leicestershire,54.183,-2.2069,3,3,1,5,18,5,7,18,4,no,yes,4,no,2,126428,56892,31607,37928,252.86,42142,115.5,16571,33.14,1784.41,1650,182.29
2032-07-15,EX1,Devon,51.2437,-0.4496,1,2,2,20,8,7,0,24,1,no,yes,4,no,0,117821,53019,29455,35346,235.64,117821,322.8,9407,18.81,1445.3,904,39.8
2032-07-16,TR1,Cornwall,52.1611,-3.2792,3,2,2,18,7,5,2,29,1,no,no,0,no,1,141112,63500,35278,42333,282.22,47037,128.9,8906,17.81,326.52,1305,158.32
2032-07-17,LA1,Cornwall,53.3397,-0.0584,6,2,2,4,6,5,8,19,2,yes,no,0,no,2,147079,66185,36769,44123,294.16,24513,67.2,10120,20.24,1986.28,718,99.92
2032-07-18,CT1,Leicestershire,52.1471,1.3933,5,2,1,15,10,4,5,24,3,yes,yes,1,no,1,189910,85459,47477,56973,379.82,37982,104.1,6505,13.01,1901.25,1844,139.39
2032-07-19,IP1,Leicestershire,52.2064,0.4251,4,3,2,3,NULL,3,0,28,0,yes,yes,1,no,1,100143,45064,25035,30042,200.29,25035,68.6,16099,32.2,455.04,736,100.19
2032-07-20,CM1,Derbyshire,50.3281,0.7301,2,3,1,5,19,7,8,23,NULL,no,yes,2,no,3,120890,54400,30222,36267,241.78,60445,165.6,9396,18.79,1859.36,107,24.95
2032-07-21,DE1,Yorkshire,52.0072,-2.022,4,2,2,3,14,1,6,18,3,no,yes,0,no,1,115351,51907,28837,34605,230.7,28837,79.0,11909,23.82,1189.9,1648,169.61
2032-07-22,TR1,Devon,53.8242,-2.2131,4,3,3,4,4,1,0,16,1,yes,no,1,no,3,78174,35178,19543,23452,156.35,19543,53.5,8100,16.2,1872.89,1448,26.29
2032-07-23,NR1,Surrey,54.5759,-1.1562,3,3,1,5,9,4,0,26,0,no,yes,0,no,2,84381,37971,21095,25314,168.76,28127,77.1,6089,12.18,1942.49,1059,78.43
2032-07-24,GU1,Cheshire,52.0675,-3.7485,2,2,2,3,11,6,4,19,1,yes,yes,1,no,0,70573,31757,17643,21171,141.15,35286,96.7,6706,13.41,1448.41,790,197.33
2032-07-25,EX1,Leicestershire,52.1179,1.1995,5,1,1,11,5,7,3,10,3,no,no,3,no,0,149935,67470,37483,44980,299.87,29987,82.2,17779,35.56,724.34,763,91.07
2032-07-26,GU1,Essex,53.5131,-3.2092,3,3,2,10,9,1,7,23,0,no,yes,1,no,3,104098,46844,26024,31229,208.2,34699,95.1,2617,5.23,1864.38,573,165.86
2032-07-27,IP1,Lancashire,54.7139,0.9666,1,3,2,7,14,1,1,6,0,yes,no,1,no,3,69772,31397,17443,20931,139.54,69772,191.2,16664,33.33,1232.26,694,42.1
2032-07-28,NR1,Norfolk,51.3353,-3.5403,1,3,3,3,4,3,5,10,2,no,yes,3,no,1,54800,24660,13700,16440,109.6,54800,150.1,17716,35.43,814.77,1190,167.71
2032-07-29,NR1,Yorkshire,52.2007,0.5244,3,1,2,17,16,4,7,27,0,no,yes,3,no,3,195784,88102,48946,58735,391.57,65261,178.8,11117,22.23,1028.07,619,97.63
2032-07-30,NR1,Derbyshire,53.9799,-3.1642,2,3,2,19,NULL,4,0,27,3,no,yes,2,no,1,219546,98795,54886,65863,439.09,109773,300.7,15268,30.54,931.16,1149,106.89
2032-07-31,CT1,Lancashire,53.0485,-3.7903,1,2,2,17,19,5,2,15,4,no,yes,1,no,1,200975,90438,50243,60292,401.95,200975,550.6,7112,14.22,1883.52,657,194.04
2032-08-01,IP1,Norfolk,50.5529,-0.0428,4,3,1,10,16,1,0,5,4,no,no,3,no,3,165786,74603,41446,49735,331.57,41446,113.6,9625,19.25,1675.7,1611,178.37
2032-08-02,YO1,Essex,53.1387,-2.4585,4,4,3,5,9,2,6,26,0,no,yes,2,no,1,100292,45131,25073,30087,200.58,25073,68.7,16294,32.59,256.47,1858,76.08
2032-08-03,GU1,Essex,50.9337,-0.0703,4,4,2,11,9,6,0,13,4,no,no,2,no,2,151085,67988,37771,45325,302.17,37771,103.5,5995,11.99,217.74,832,190.39
2032-08-04,YO1,Cheshire,52.5511,-0.947,2,3,1,16,8,3,8,17,3,yes,no,0,no,2,115944,52174,28986,34783,231.89,57972,158.8,8913,17.83,324.87,1474,29.59
2032-08-05,TR1,Derbyshire,52.6455,-3.4016,3,1,2,8,10,3,7,13,2,yes,no,3,no,3,110488,49719,27622,33146,220.98,36829,100.9,11099,22.2,1298.7,1206,14.98
2032-08-06,CH1,Suffolk,54.381,1.1267,1,3,2,6,17,7,2,19,1,no,yes,4,no,1,85507,38478,21376,25652,171.01,85507,234.3,19372,38.74,1666.06,274,111.2
2032-08-07,LA1,Essex,52.3125,-1.5123,2,1,1,14,8,6,3,22,1,no,yes,3,yes,3,105729,47578,26432,31718,211.46,52864,144.8,6848,13.7,1126.91,247,156.28
2032-08-08,LA1,Leicestershire,51.3972,0.0395,2,3,2,5,18,6,8,8,3,no,yes,3,no,2,113800,51210,28450,34140,227.6,56900,155.9,16904,33.81,1162.5,1168,51.98
2032-08-09,YO1,Derbyshire,51.1548,-1.2444,4,2,2,5,17,2,9,26,2,no,no,2,no,1,131512,59180,32878,39453,263.02,32878,90.1,15782,31.56,632.76,1081,25.26
2032-08-10,CH1,Lancashire,54.3713,-0.676,2,3,2,19,11,5,5,8,3,yes,no,3,no,3,168441,75798,42110,50532,336.88,84220,230.7,8654,17.31,1026.73,1536,170.65
2032-08-11,CH1,Kent,50.8551,-2.3347,1,1,1,8,5,2,4,16,0,no,yes,3,no,0,48272,21722,12068,14481,96.54,48272,132.3,4403,8.81,662.32,784,197.4
2032-08-12,EX1,Kent,52.1293,-2.898,2,3,3,17,9,6,4,13,2,yes,yes,2,no,1,137324,61795,34331,41197,274.65,68662,188.1,8317,16.63,693.22,1134,141.92
2032-08-13,TR1,Norfolk,50.9359,-1.0159,3,1,1,13,8,7,0,22,4,yes,no,2,no,2,145901,65655,36475,43770,291.8,48633,133.2,2751,5.5,904.09,1636,195.3
2032-08-14,IP1,Norfolk,53.8665,-1.5788,5,2,2,20,13,6,0,10,0,no,no,0,no,0,226585,101963,56646,67975,453.17,45317,124.2,4311,8.62,285.58,1772,168.21
2032-08-15,CH1,Suffolk,52.3719,-1.8544,5,3,2,5,5,2,2,21,4,yes,no,0,no,2,132999,59849,33249,39899,266.0,26599,72.9,13251,26.5,1918.93,821,57.85
2032-08-16,CM1,Kent,51.7557,-0.3009,2,3,1,19,14,5,1,29,0,no,no,3,no,2,175049,78772,43762,52514,350.1,87524,239.8,17311,34.62,1845.67,1380,30.86
2032-08-17,LE1,Norfolk,51.8055,-0.2022,2,1,1,13,16,2,9,21,0,yes,no,3,yes,3,148301,66735,37075,44490,296.6,74150,203.2,13640,27.28,1633.28,1576,163.7
